document;love;big;don;role;bad;isn;year;show;feel;back;turn;good;life;scene;plai;cast;world;act;audienc;plot;find;friend;action;end;man;make;live;doesn;set;star;movi;director;work;made;perform;film;great;funni;script;stori;actor;charact;watch;comedi;gui;time;thing
negativo (964).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4785068784422163;0;0;0;0;0;0;0;0;0;0;0.5042789189016761;0;0;0;0.4692770628832085;0;0;0.4114115075819915;0;0;0;0.1025367072430964;0;0;0;0.3416720248767939;0;0;0;0;0;0;0
negativo (559).txt;0.36730042185046546;0.6317032858401772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46524417032927046;0;0;0;0;0;0;0.4741873363029691;0;0.15727552521520044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (778).txt;0;0;0;0;0.7339548473371988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5470154412253888;0;0;0.3589088512559577;0;0;0;0;0.18239743863703547;0;0;0;0;0;0;0;0;0;0;0
negativo (217).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4885102345177513;0.8725581646924242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (621).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5248399517567123;0;0.5272808170245318;0;0;0;0;0;0;0;0;0;0.2612300965880517;0;0;0;0;0.18209916132170478;0;0;0.3919519931914698;0.34443498164523684;0.2699164233105544;0;0;0;0;0;0;0;0;0;0;0
positivo (11).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6506780562192803;0;0;0;0;0;0.23802473035847163;0;0;0;0.675324721737426;0;0;0;0;0;0;0;0;0;0;0.25278214949387573;0
negativo (702).txt;0;0;0;0;0;0;0;0.5683222028404781;0;0;0;0.22006668218781839;0;0;0;0;0;0.572683696393901;0;0.3228428915646197;0;0;0;0;0;0.3108094178042898;0;0;0;0;0.24073342514801024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20452702564911016;0
positivo (697).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.480694918258617;0;0;0;0.40835305565686886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.162577276113945;0;0;0;0.5925267526690668;0;0;0;0;0;0;0.4739840231050623
negativo (45).txt;0;0.37021044883651555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43122722834394145;0;0;0.07806924808152176;0;0.5987094642453661;0;0.34143604189780435;0;0.2736086690253123;0.34784938775487045;0;0;0;0
positivo (250).txt;0;0;0;0;0;0;0.3445781412044725;0;0.5161138641506208;0;0;0;0;0;0;0;0;0;0;0.7602647892199923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19206726453996695;0;0;0;0;0;0;0;0;0;0;0
positivo (172).txt;0;0;0;0.32698333336836605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5102536619687523;0;0;0;0;0.26687470021493653;0;0;0;0;0;0;0;0;0;0.1400628415051103;0;0.5370677370341956;0;0;0;0;0;0.5034298767439815;0;0;0
positivo (777).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2925856161655557;0;0;0;0;0;0;0;0.29266539839291794;0;0.15835524835859177;0;0;0;0.5876326525470473;0;0;0.6414325922520248;0;0;0.21660178293632387;0
negativo (76).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5338093486171633;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5338093486171633;0;0;0;0.2280721796368785;0;0;0.6148806709708178;0;0;0;0;0;0;0;0
positivo (216).txt;0;0;0;0;0;0;0;0;0.9008947793698294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42586809842928786;0;0;0;0;0;0;0;0;0;0.0838150299433746;0;0;0;0;0;0;0;0;0;0;0
negativo (743).txt;0;0;0;0;0;0;0.2516073568376687;0;0;0;0;0.3784108289825663;0;0;0;0;0;0;0;0;0;0.3673556347582419;0.2775687010263359;0;0;0.35629700439775913;0;0;0;0.30878024100617546;0.12418436185127392;0;0;0;0;0.035061377222754556;0;0;0;0;0.4949143589964586;0;0.31244257887669924;0;0;0;0
negativo (557).txt;0;0;0;0;0;0;0;0;0;0;0;0.3199728648894477;0;0.48423416484212173;0;0;0;0;0;0;0;0;0;0;0.5103146728774329;0;0;0;0;0;0;0;0;0;0;0.11858740244932321;0;0;0;0;0;0.6234184806054542;0;0;0;0;0
negativo (93).txt;0;0;0.4396990315718138;0.46840541952468184;0.6055236336354247;0;0;0;0;0;0;0.2706847725025748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23688409993600315;0;0;0;0;0.07524029591874216;0;0;0;0.29250098924015083;0;0;0;0;0;0;0
positivo (54).txt;0.6121000315039781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5906328611123652;0;0;0;0;0;0;0.29121893509172003;0;0;0;0;0.07399871535273693;0;0;0;0.4315114097880147;0;0;0;0;0;0;0
negativo (261).txt;0.2726861280528046;0;0;0;0;0;0.1577131582840995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26097947033354335;0;0;0;0;0;0;0.8709768441032859;0;0;0;0.22339588629731225;0;0.08790904375913629;0;0;0;0.12815680388773854;0;0;0;0;0;0;0
positivo (701).txt;0;0;0;0;0;0;0;0;0;0;0;0.2312465281279377;0;0;0.30756144291659593;0;0.5381664292923736;0;0;0;0;0;0.33924398306412556;0;0;0.27216598647194845;0;0;0;0;0.35414845856238336;0;0.3944986852115489;0;0;0.21425977094644613;0;0;0;0;0;0;0;0;0;0.21491742466188016;0
positivo (842).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5010073080067261;0;0;0;0;0;0.8476659646132684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17451100183114723;0;0;0;0;0;0;0;0;0;0;0
positivo (13).txt;0;0;0;0;0;0;0;0;0;0;0;0.233452833463152;0;0;0;0;0;0;0;0;0;0.6798976714293558;0;0;0;0;0.46806778090377366;0;0.4619780125999988;0;0.15322601218332949;0;0.15930502672744362;0;0;0.04326080138763454;0;0;0;0;0;0;0;0;0;0;0
positivo (515).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21084667643219407;0;0;0;0;0;0;0;0.8661134036081106;0;0.4532011155412925;0
positivo (307).txt;0;0;0;0;0;0;0.3467486502370388;0;0;0;0;0.695334433428032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3558650441029507;0;0;0.06442570084989223;0;0;0;0;0.4547055330491805;0;0;0;0;0.24233793949395388;0
negativo (856).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30545120368818285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18842066609237065;0;0;0;0;0.21278969274212256;0;0.8159371716091013;0;0;0;0;0;0;0;0.4002053140626703;0
negativo (509).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3819286909950012;0;0;0;0;0.5265899439106044;0;0;0;0;0;0.3379747407895435;0;0;0;0;0;0;0;0;0;0;0;0.6801518805056062;0;0;0;0;0;0;0;0;0
positivo (357).txt;0.5467581937028148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3151003895285296;0;0;0;0.3924640340490302;0;0;0;0;0;0;0;0;0;0;0;0.4428272363013116;0.06609933321385272;0;0;0;0;0;0;0;0;0;0.49726664985115593;0
positivo (890).txt;0;0;0;0;0;0;0.48941534935841735;0;0;0;0;0;0;0;0;0;0;0.6384943746618597;0;0;0;0;0;0;0.5869656907599674;0;0;0;0;0;0;0;0;0;0;0.09093309193145012;0;0;0;0;0;0;0;0;0;0;0
positivo (606).txt;0;0.42151620237213516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.416092085508903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05925900268669985;0;0.6059394127159321;0;0;0;0.31152682877023236;0;0.42599096374105905;0;0;0
positivo (543).txt;0.33469876173834084;0;0.2364617493553612;0;0;0;0;0;0;0;0;0;0.8507521133635252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06369587449977022;0.1262724139475816;0.09933437063029328;0;0;0;0;0;0;0;0;0;0;0;0.28002538715117026;0;0
positivo (953).txt;0;0;0;0;0;0;0;0;0.611794936319823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26880069521058286;0;0;0;0;0.05691853486232799;0.5412420626952107;0;0;0;0;0;0.5072183475647255;0;0;0;0
positivo (329).txt;0;0;0;0.34733953664871786;0;0.6036663833874089;0;0;0;0;0;0.3010838032819358;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2362407225291558;0;0;0;0;0.13174358698931166;0;0;0.47261028126895005;0;0.1580812914590865;0;0;0;0;0;0.2607182292602463;0;0;0;0.18654883493849428;0
negativo (251).txt;0.8004380838085507;0;0;0;0;0;0;0.49947145620640654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1075194446671349;0;0;0;0.18809461864349974;0;0;0;0;0;0;0.2507730485514239
negativo (793).txt;0;0;0;0;0;0;0;0;0;0;0;0.5152246529925549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15029601537439027;0;0.2343881799677591;0;0;0.06365034870206998;0;0;0;0.7423332032456179;0;0;0;0;0;0.31922859250369295;0
positivo (767).txt;0;0;0;0;0;0;0;0.906533900944804;0.2621938899240977;0;0;0.13163609494399364;0;0;0;0;0;0;0;0;0.2369748902586823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18964569707496057
positivo (61).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5923030006524034;0;0;0;0;0;0;0.4227467193473737;0;0;0;0;0.4422130105147088;0;0;0;0;0;0;0;0;0;0.08703186938477467;0;0;0;0;0;0;0.5170449436384633;0;0;0;0
negativo (524).txt;0;0;0;0;0;0;0;0;0;0.4721931519207929;0;0;0;0;0;0.6736035831229826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4135688648950321;0;0;0;0;0;0;0;0;0;0;0;0.3901956356398936;0;0;0;0
negativo (469).txt;0;0;0;0;0.35265514968548967;0.47411512934541244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2968667563432868;0;0;0;0;0.2069408849151725;0.27349678230502217;0;0.2969477059516827;0;0;0;0.5974247723803064;0;0;0;0;0;0;0;0;0
positivo (558).txt;0;0.7852611735876194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2643436429161619;0;0.16827850644598083;0;0.3724667959073138;0;0;0;0;0;0;0;0.07451744623367423;0;0;0;0;0;0.29017855279044624;0;0.23807922132708406;0;0;0
positivo (259).txt;0;0;0;0;0;0;0;0;0;0;0;0.23647786189535125;0.345512943353667;0.5368142389110561;0;0;0;0;0;0;0;0;0;0;0;0;0.7111993442630262;0;0;0;0;0;0;0;0;0.17528545983815594;0;0;0;0;0;0;0;0;0;0;0
positivo (875).txt;0;0;0.3468760934125673;0;0;0;0;0;0;0;0;0;0;0.43088730584380813;0;0;0;0;0;0;0;0;0;0;0;0.268083470368888;0;0;0;0;0.18687653435036652;0;0;0;0;0.18466512196400292;0.501712199029772;0;0;0;0;0;0;0.3792825668831082;0;0.39692557972365705;0
positivo (930).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3715256338573545;0;0;0.668746140943238;0;0;0.2384517236829854;0;0;0;0;0;0;0;0;0.2515211413776455;0.21587636359135065;0;0;0.30365261940845506;0;0;0.3947374768654178;0;0;0;0;0
negativo (308).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21891567487647076;0.7081645504804482;0.20903927780954848;0;0;0;0;0.12952694083226587;0;0;0.41819255725327437;0;0.1508502807397117;0;0;0;0;0.3871546823959993;0;0;0;0;0.2063363235721499;0
negativo (338).txt;0;0;0.33818907261144454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7223823842251016;0;0;0.5621943625378685;0;0;0;0;0.19602727446832002;0;0;0;0;0;0;0;0;0;0.09645023858254809;0;0;0;0;0;0;0;0;0;0;0
negativo (954).txt;0;0;0;0;0;0.4124562355442934;0;0;0;0;0;0.30857414501412506;0;0.4669837970617063;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5144664406782317;0;0;0.40506328410751713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29637139091883946
positivo (792).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
negativo (823).txt;0.42318226684926585;0;0;0;0.4117274688821125;0;0;0;0;0;0;0;0;0;0;0;0.5140024595432015;0;0;0;0;0;0;0;0;0.2599455834406609;0;0;0;0;0.18120374854231344;0;0;0;0;0;0;0;0;0;0;0.3585990144560413;0;0;0;0;0.39774234621278365
negativo (768).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8344699725990012;0.2684838141030779;0;0;0;0;0.07580191373649482;0;0;0;0;0;0;0;0;0;0.4752161363728836;0
positivo (445).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.982559930455725;0;0;0;0;0;0.1859461832435422;0;0;0;0;0;0;0;0;0;0;0
positivo (576).txt;0.20944525650468987;0.24014357887400045;0.22195686424140107;0;0;0;0.36340982719056464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32163664256507657;0;0;0;0;0.29894341489955406;0;0;0;0;0.05064100349738601;0.7223229108806917;0;0;0;0;0;0;0;0;0;0
negativo (607).txt;0;0;0.28169154766219445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3063792861236743;0;0;0;0;0;0;0;0;0;0;0;0.2655781043132011;0.3008509563082031;0;0;0;0;0;0;0;0.7495586793288065;0;0;0;0;0;0.3223357936232449;0
positivo (631).txt;0.3665898148500735;0;0;0;0;0;0;0;0;0;0;0.2391590183285902;0;0;0.5937589965294403;0;0;0;0.4225363050315273;0;0;0;0;0;0;0;0;0;0.3155132918965631;0;0.24417749714424183;0;0;0;0;0.04431820611681642;0;0;0;0.2584343729426102;0;0;0;0;0;0.22227118703121518;0
negativo (173).txt;0;0;0;0;0.5273166126280278;0;0;0.3043788779932955;0;0;0;0.17679315397124357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3498546096070928;0.3606545354308392;0.4061316518144111;0;0;0.3330139767626108;0;0.032761279472115074;0;0;0;0;0.23122348456014005;0;0;0;0;0.12323189127512947;0
negativo (43).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.42818864825503533;0;0;0.3950804175572261;0;0;0;0;0;0;0;0;0;0.7091081602026709;0;0;0;0.09285306105429211;0;0.386147473583817;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (753).txt;0;0;0;0;0.5853910723562593;0;0;0;0;0;0;0;0.43013538890006925;0;0;0;0;0.340493910600005;0;0;0;0;0;0;0;0;0;0;0;0.32029932710644266;0.12881707523931404;0.340493910600005;0;0;0;0.12729271223274596;0;0;0;0;0;0;0.32409828895627735;0;0;0;0
positivo (46).txt;0;0;0;0;0;0;0;0;0;0.3372178463025833;0;0;0;0;0;0;0.4712585560378278;0;0;0;0;0;0.6188901367275214;0;0;0.23832878233603155;0;0;0;0;0;0;0;0;0;0.26579753975948317;0;0;0;0;0;0;0;0;0;0.3920785068396498;0
negativo (140).txt;0;0;0;0;0;0;0;0;0;0;0;0.5195445174184707;0;0.26208597988182425;0;0;0;0;0;0.5081225158132506;0;0;0;0;0;0;0;0;0;0;0.49255752525275365;0;0;0;0;0;0;0;0;0.2807089661790154;0;0;0.2859816482171476;0;0;0;0
negativo (622).txt;0.2653632619253464;0;0;0;0;0;0;0.2980548771597743;0;0;0;0;0;0.2619928518744779;0;0;0;0;0.6117224627798563;0;0;0;0;0;0;0;0;0;0;0.3767053972159773;0.1262519238244188;0;0;0;0;0.14970949879142326;0;0;0;0;0;0.2998203899476864;0.28588002927115097;0;0;0.2145271720901266;0
negativo (567).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6107978448741372;0;0;0.3208572083276399;0;0;0.3208572083276399;0;0;0.30889774786527274;0;0;0.4328097391746042;0;0.2871033190285287;0;0;0;0;0;0;0;0;0.23634062635880546;0;0;0;0;0;0;0
positivo (656).txt;0;0;0;0;0;0;0;0;0;0;0.40744702082617285;0;0;0;0.14978366756917824;0;0;0;0.2487110453515977;0;0;0;0;0;0;0.19881890552389558;0;0;0;0;0;0;0;0;0;0.11738854763661903;0;0;0;0;0;0.3656984031422505;0;0.7501001557783942;0;0;0
negativo (436).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7823293891017903;0;0;0;0.603891897148284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15256245772229154;0;0;0;0;0;0;0;0;0;0;0
negativo (841).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.3691485424211446;0;0;0;0.4703906663972252;0;0;0;0;0.4905468283279134;0;0;0;0;0;0;0;0;0.2763817904238712;0;0;0;0;0;0;0;0;0;0;0;0;0.4487531632630986;0;0.3522207946666435;0
positivo (963).txt;0.3004396662650731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35285069648294287;0.5708316474071579;0;0;0;0.5536477101282441;0;0;0;0;0.1286462075629087;0;0;0.3691991191672817;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (347).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.859937126539672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4001321329004409;0;0;0;0;0;0;0;0;0;0.3168634005675571;0
negativo (710).txt;0;0;0;0;0.25476992398413745;0;0;0;0;0;0;0.21354143468803546;0;0;0.18176857346299083;0;0;0;0.3018209705485392;0;0.3075384943463047;0;0;0;0;0.16084988624393098;0;0;0;0;0;0;0;0;0;0.11871314805259471;0.22577021448791507;0.4855496849513699;0.25603971600167763;0.18460168353775364;0.4468570735228391;0;0.21157778194777993;0;0;0;0
negativo (655).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3664226554082618;0;0.3981352641818367;0.30105359237618307;0.3246234454368564;0;0;0;0.4027885661621011;0;0;0;0;0;0;0.11315445120785037;0;0;0;0;0;0;0;0;0.5220617873403491;0.2522261555597391;0
positivo (689).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.28094138370101934;0;0;0;0;0;0;0;0.34615389800228313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.053447642747778926;0;0;0;0;0;0;0;0;0;0.8935282688906308;0
positivo (744).txt;0;0;0;0;0;0;0;0;0;0;0;0.13534447046269835;0.7250797541828672;0;0;0;0.33597783160353045;0;0;0;0.4060846817719132;0;0;0.13345599727741847;0;0;0.18090845163396638;0;0;0;0.1776658108828395;0;0.18471443815544902;0;0;0.05016096972346688;0;0;0;0.24375457801901948;0;0;0;0;0;0;0
positivo (478).txt;0.7751663065844634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2856940003590655;0;0;0;0;0;0;0.4141072474759644;0;0;0.056227388909980795;0;0;0;0.32788082524931844;0;0;0;0;0;0.18799991503484292;0
negativo (130).txt;0;0;0;0;0;0;0;0.6732872410076622;0;0;0;0;0;0;0;0;0;0;0;0.38246966008732725;0;0;0;0;0;0;0;0;0;0.4254769121397069;0.1140780654538132;0;0;0;0;0.1449361507150781;0;0;0;0;0;0;0.4305233497073607;0;0;0;0
negativo (921).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (53).txt;0.7959428592946238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22721152094186686;0;0;0;0;0;0;0;0;0.5611148630086199;0;0;0;0;0;0;0
negativo (68).txt;0;0;0;0;0;0;0;0.6935195200053427;0;0;0;0.16112747913482772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1492914814855359;0;0;0.32199085904192604;0.1741137730245264;0;0;0;0;0;0;0.5803334775210498
positivo (832).txt;0;0;0;0;0.5590492486138151;0;0;0;0;0;0;0;0;0;0.2659068041391391;0;0;0;0;0;0;0;0;0;0;0;0;0.41665856218088493;0;0;0.10935153536675678;0;0.341069685546188;0;0;0.301017373674926;0;0;0;0;0;0;0.4126857263441208;0;0;0.23226255623803949;0
positivo (664).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (735).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7290415231174102;0;0;0;0.1038286357316594;0.4936566366839765;0;0;0;0;0;0.46262425037022575;0;0;0;0
negativo (851).txt;0;0;0;0.36806896844150666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4160512076005516;0;0;0.7280896133009653;0;0;0;0;0;0;0;0.15511791471889866;0;0;0;0;0.03941545357886402;0;0;0;0;0;0.3683707326596555;0;0;0;0;0
negativo (665).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4921468152009682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5553018751336346;0;0;0;0.6703964049430853;0;0;0;0;0;0;0;0
negativo (549).txt;0;0;0;0;0;0;0;0;0;0;0.729548633656502;0;0;0.572182331934449;0;0;0;0;0;0;0;0;0;0;0;0.35599244430828797;0;0;0;0;0;0;0;0;0;0.1167713567078742;0;0;0;0;0;0;0;0;0;0;0
positivo (850).txt;0.7300858308679589;0;0;0;0;0;0;0;0;0;0;0;0.5219337516084213;0;0;0;0;0.41316122491974383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15445918788022228;0;0;0;0;0;0;0;0;0;0;0
positivo (646).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40010522845329083;0;0;0;0;0.6227990674030721;0;0;0;0;0;0;0;0.530080157131108;0;0;0;0.1542455970474739;0;0.36082138974149536;0;0;0.1306459923554779;0;0;0;0;0;0;0;0;0;0;0
negativo (479).txt;0;0;0.4574208636092443;0;0.5039431493732295;0;0;0;0;0;0;0.2252756608744583;0;0.5113847929284107;0;0;0;0;0;0;0;0;0;0;0;0.2651385643121779;0;0.37558806949368273;0;0;0;0;0;0;0;0.11480012927863992;0;0;0;0;0;0;0;0;0;0;0
positivo (762).txt;0;0;0;0.8488768990554377;0;0;0;0;0;0;0;0;0;0;0.3131731602354755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3005084959847093;0;0;0;0;0.12726532043923086;0;0;0;0;0;0;0;0;0;0.27354846739226496;0
positivo (21).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5181879801390397;0;0;0;0;0.3572297471102239;0;0;0.3572297471102239;0;0;0.2292763706904141;0;0;0;0;0.21309966632953087;0;0;0;0.6046072298857107;0.1128096113890773;0;0;0;0;0;0;0;0;0;0;0
negativo (120).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7635816306564409;0;0.5816894184782457;0;0;0;0;0;0;0.25812833274445307;0;0;0;0;0.10931732520081153;0;0;0;0;0;0;0;0;0;0;0
positivo (734).txt;0.26345387822888156;0;0;0;0;0;0.22856026905937132;0.19727351038985996;0.34234070461694904;0;0;0;0;0;0;0;0.31999436647961976;0;0;0;0;0;0;0;0.27411693643157403;0.21577360379739094;0;0;0;0.3739948669843401;0.0752060976129193;0;0;0;0.5690001131889505;0.16986546895595708;0;0;0;0;0;0;0;0;0;0;0
negativo (637).txt;0.22041566229234272;0;0;0;0;0;0;0;0;0;0;0.2875933333807524;0;0;0.5100047486339843;0;0;0.2494698600462801;0;0;0;0;0;0;0;0;0;0.3196576273543829;0;0;0.14681407548637435;0;0;0;0.5553886468052005;0.07105799711932677;0;0.2724702519309292;0;0;0;0.18677729541267246;0;0;0;0;0
positivo (337).txt;0;0;0.6530937724786258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5277730425549294;0;0;0;0;0.14900789002065035;0;0;0;0;0;0.5222267597639394;0;0;0;0;0
positivo (548).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5727717326868773;0;0.31094196176986505;0;0.24471901409500238;0;0;0;0;0.5757282589785188;0.4288323852037226;0;0;0;0;0
positivo (94).txt;0;0;0;0;0;0;0;0;0.6669208342252813;0;0;0;0;0;0.47502022429406776;0.424231414016316;0;0;0.1971890167744144;0;0;0;0;0.33015987078496706;0;0;0;0;0;0;0;0;0;0;0;0.041364793440548546;0;0;0;0;0;0;0;0;0;0;0
positivo (822).txt;0.6367429133011981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46171793506810505;0;0;0.42412059636137583;0;0;0;0;0;0;0;0;0.4488838719972227;0;0;0;0;0;0;0
negativo (78).txt;0;0;0;0;0;0;0.32545048300818397;0.4213511790915581;0;0;0;0;0;0;0;0.3100782196468263;0;0;0;0;0;0;0;0.4826393404609657;0;0;0;0;0;0;0.17847853211769507;0;0.2226712834784147;0;0;0.045351385172093986;0;0;0;0;0;0.42384703120435285;0;0;0;0;0.35258444494527696
positivo (636).txt;0.40695044362799465;0.4665970363239071;0;0;0;0;0;0;0;0;0;0;0.38790173754220747;0.6696361968377063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11616892866735046;0;0;0;0;0.06559670748958246;0;0;0;0;0;0;0;0;0;0;0
positivo (805).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3927733627423336;0;0;0;0.45026585428944993;0;0;0;0;0;0;0;0.24437026740952897;0;0;0;0;0.11356430296112953;0;0;0;0;0.11222043436312705;0;0.4917790499075997;0;0;0;0;0;0.46097773038355466;0;0.3216139607572651;0
positivo (422).txt;0;0;0;0;0;0;0.2648566661241328;0;0;0;0;0;0;0;0;0.3785197185801985;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5850723572093279;0;0;0;0;0.3296799431145502;0.21406444416566778;0;0.30191270861874764;0;0;0;0.20695998468419524;0.394674468202767;0;0;0;0
negativo (977).txt;0;0;0;0.5104024227778168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1851450037252505;0;0.49175881891674905;0;0;0;0;0.4025454915761121;0;0;0.16397260888405377;0;0;0;0;0;0;0;0.5238836408814644;0;0;0
